整租 | 宝龙路 1室0厅1卫,西南科技大学,400,https://short.58.com/zd_p/8bccabfe-e383-416b-88bb-27bceb92e437/?target=kjmoamob-16-xgk_hvimob_57165863101981q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPH9Yn19zPH0dPWnd&shangquan=xnkjdx&shangquanId=14710&dataSource=1
整租 | 红星社区第四居民小组 1室1厅1卫,南河大桥,400,https://short.58.com/zd_p/fa47c713-1ed6-418f-8b1a-6e4e6c3e2298/?target=kjmoamob-16-xgk_hvimob_57030260982870q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1cLrH9LPWnOn1DL&shangquan=mynhdq&shangquanId=15343&dataSource=1
整租 | 恒业塞纳阳光 3室2厅1卫,滨河路,1580,https://short.58.com/zd_p/21b05572-ed32-48f3-9f07-1c0f9fe5c1d7/?target=kjmoamob-16-xgk_hvimob_86623276439449q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjn3rjbzrHD3njcvnjTv&shangquan=mybinhelu&shangquanId=15347&dataSource=1
整租 | 益多园 3室2厅2卫,火车站,1400,https://short.58.com/zd_p/8ece24ad-66b8-4c10-8a61-b6c842025143/?target=kjmoamob-16-xgk_hvimob_54337809050021q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEknWcQn10vP1ELP1bd&shangquan=myhcz&shangquanId=14703&dataSource=1
整租 | 精装两室 市中心 富临东方广场 家电齐全 拎包入住,东方红大桥,1400,https://short.58.com/zd_p/959607fc-6ad0-4501-b35f-b2153d4e9bac/?target=kjmoamob-16-xgk_hvimob_57085676379696q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1nYrjD3nWDvrjm3&shangquan=mydfhdq&shangquanId=15341&dataSource=1
整租 | 图片真实有钥匙看房方便海棠假日111适合小年青白领温,双碑,900,https://short.58.com/zd_p/016f2560-9c9d-4f18-a46d-68ba111af0f2/?target=kjmoamob-16-xgk_hvimob_57038638810344q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1c1rjc1n1NLnWTk&shangquan=shuangb&shangquanId=14720&dataSource=1
整租 | 小岛花园旁 全新欧式精装 初次出租 可季付 东原观天,仙海镇,3300,https://short.58.com/zd_p/ca41bef3-e062-4d98-8f57-ceefb54b061c/?target=kjmoamob-16-xgk_hvimob_57951680038910q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPWEdrjnLP1c1PWNL&shangquan=xianhaiz&shangquanId=14719&dataSource=1
整租 | 火炬广场旁，周边配套设施齐全，钥匙在手，速度看房，先,跃进路,1300,https://short.58.com/zd_p/09f94748-2d1c-451b-a0b6-72648d0aaaac/?target=kjmoamob-16-xgk_hvimob_57921115781297q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPWbdPHNYnHndrHmQ&shangquan=yuejl&shangquanId=14712&dataSource=1
整租 | 沃尔玛旁九洲1958温馨居家一室一厅，全品牌家具，随,跃进路,1100,https://short.58.com/zd_p/c22ddac6-a3a5-48f4-8e27-a5a58729da26/?target=kjmoamob-16-xgk_hvimob_57080060722471q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1nLP19LnHbOnjDd&shangquan=yuejl&shangquanId=14712&dataSource=1
整租 | 新皂 1室1厅1卫,永兴镇,300,https://short.58.com/zd_p/352a2b7e-bfe7-44fb-b574-2502c7c90c6a/?target=kjmoamob-16-xgk_hvimob_57441197449778q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQnjTdPHmQnjTvnHD1&shangquan=yongxz&shangquanId=14721&dataSource=1
整租 | 印象巴厘岛电力小区 3室2厅2卫,江油,1200,https://short.58.com/zd_p/e707f3bf-16a9-417e-8823-37f7e327560c/?target=kjmoamob-16-xgk_hvimob_57031318319331q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1cdnWN1nWNvnWcd&shangquan=jymyjys&shangquanId=29871&dataSource=1
整租 | 北门口四楼两室房屋干净出租,三台,416,https://short.58.com/zd_p/8bef48a7-6d87-4270-b934-9d88dfa2082e/?target=kjmoamob-16-xgk_hvimob_57089192225027q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1nvPHmOrHbYP1bQ&shangquan=stmystx&shangquanId=29873&dataSource=1
整租 | 大3室空房子停车方便有图有真相预约看房停车方便超干净,安昌桥,2300,https://short.58.com/zd_p/a55502dd-6f63-4b7b-a81f-cca0b68503f7/?target=kjmoamob-16-xgk_hvimob_57043398738883q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1TznWm1nHc1n1nz&shangquan=ancq&shangquanId=14708&dataSource=1
整租 | 小岛出租房丨精装修家具家电全齐丨楼层高视野好一室丨英,科学城,1500,https://short.58.com/zd_p/85f2940e-4a2c-42b3-a065-8be0208c801f/?target=kjmoamob-16-xgk_hvimob_57549419677439q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPjTvnjNvrjDQnjcv&shangquan=kexuec&shangquanId=14718&dataSource=1
整租 | 东西干道 1室1厅1卫,永兴镇,300,https://short.58.com/zd_p/ce088fc9-a385-476a-b9a5-a38ede5dcceb/?target=kjmoamob-16-xgk_hvimob_57592689201976q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPjmOrjnvrH0dPWD3&shangquan=yongxz&shangquanId=14721&dataSource=1
整租 | 花园小区对面 文竹街 2楼 1室1厅1卫 无电器 新,火车站,400,https://short.58.com/zd_p/167bd432-3492-415b-a6d1-4f1356e83f50/?target=kjmoamob-16-xgk_hvimob_57085639388665q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1nYrjcvnWn1rj9Y&shangquan=myhcz&shangquanId=14703&dataSource=1
整租 | 出租长虹大道东方华尔街精装两室，东西齐全，地下室可以,涪江二桥,1400,https://short.58.com/zd_p/08b53d19-2f60-4257-9797-97829624cc09/?target=kjmoamob-16-xgk_hvimob_57996937679859q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPWm3PWcQrjDvn1Ev&shangquan=mypeijiangerqiao&shangquanId=15340&dataSource=1
整租 | 富临东方广场，房子精装修，家具家电齐全，房东急租！,东方红大桥,1300,https://short.58.com/zd_p/98e87b1a-99d3-4899-b12a-48ec19b2bc41/?target=kjmoamob-16-xgk_hvimob_57073345698779q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1DznWTYrjm1nHDv&shangquan=mydfhdq&shangquanId=15341&dataSource=1
整租 | 万达广场CBD 3室2厅1卫,塘汛,2000,https://short.58.com/zd_p/7f8124e6-e657-45f8-8814-927edc7de55b/?target=kjmoamob-16-xgk_hvimob_57084404621140q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1nknj0krjbdPHTL&shangquan=tangxun&shangquanId=14723&dataSource=1
整租 | 兴发家园电梯精装两室拎包入住,五里堆,1200,https://short.58.com/zd_p/10e0155a-f845-418e-b599-bf23c5b88354/?target=kjmoamob-16-xgk_hvimob_57952786191315q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPWEOnHn3PHmdnWNY&shangquan=wuld&shangquanId=14714&dataSource=1
整租 | 停车免费，家电齐全，领包入住单位小区房,跃进路,850.0,https://short.58.com/zd_p/13be7c5e-9d23-4176-9c85-4c606176127e/?target=kjmoamob-16-xgk_hvimob_86170098527334q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjn3PHDLP1m1PjbQnWck&shangquan=yuejl&shangquanId=14712&dataSource=1
整租 | 跃进路西蜀名居超便宜三室两厅，居家装修，拎包入住，,高水,1400,https://short.58.com/zd_p/f3cad1e9-9d3d-4e61-88b3-9fd3f784ee57/?target=kjmoamob-16-xgk_hvimob_57038650484438q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1c1rjELnjnknjc1&shangquan=gaoshui&shangquanId=13270&dataSource=1
整租 | 设计师设计  婚房  九院旁  东原观天下套3出租,仙海镇,3300,https://short.58.com/zd_p/1871781f-0312-40cc-969c-3702b20288bf/?target=kjmoamob-16-xgk_hvimob_57978059827550q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPWD1P1Evn1bQPjEL&shangquan=xianhaiz&shangquanId=14719&dataSource=1
整租 | 经开区，南区花园，可租半年，精装修，可租七个月！三楼,南湖汽车站,800,https://short.58.com/zd_p/567a3302-f0c1-4c4a-9021-e396634aa552/?target=kjmoamob-16-xgk_hvimob_57080206919545q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1nLrH03PWNvPjTY&shangquan=nhqc&shangquanId=14724&dataSource=1
整租 | 二室一厅 南北通透拎包入住,临园口,1600,https://short.58.com/zd_p/15a0224d-e5d9-4fa6-acfc-ef30c4d758bb/?target=kjmoamob-16-xgk_hvimob_57032510336250q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1cOPjNLnWc3rHEL&shangquan=linyk&shangquanId=14704&dataSource=1
整租 | 高新区双碑电梯房二室简单装修拎包入住,3536,750,https://short.58.com/zd_p/994b7ab7-c0f8-469a-9822-e78ff7a930b4/?target=kjmoamob-16-xgk_hvimob_57528791311295q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPjb1nHmdnWNdrHmY&shangquan=myswsl&shangquanId=15345&dataSource=1
整租 | 大场口附近电梯精装修2室2厅1卫出租13000一年家,江油,1100,https://short.58.com/zd_p/490f35a9-425c-4f52-8318-645efb352d2f/?target=kjmoamob-16-xgk_hvimob_57085944457733q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1nYPWTknjEQnHcz&shangquan=jymyjys&shangquanId=29871&dataSource=1
整租 | 绵阳外国语学校教师公寓 1室1厅1卫,家电城,500,https://short.58.com/zd_p/4edac4dc-0862-4747-ba32-3ac08a31afbf/?target=kjmoamob-16-xgk_hvimob_57964510065853q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPW9kPjNLP19Yn1Ez&shangquan=myjiadiancheng&shangquanId=15346&dataSource=1
整租 | 南河路单位房精装修，拎包 入住,南河坝,1100,https://short.58.com/zd_p/3843cbde-6b70-4587-95ac-b014acef8af8/?target=kjmoamob-16-xgk_hvimob_57039277701209q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1cvrHDQnH0drH0v&shangquan=nanhb&shangquanId=14707&dataSource=1
整租 | 绵中英才学校旁丨小岛花园二期丨精装拎包入住丨有钥匙大,科学城,3000,https://short.58.com/zd_p/874c55d9-99ba-41ee-9627-74c87e2eb41e/?target=kjmoamob-16-xgk_hvimob_57035529079254q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQP1cYPjbvP1DvrHEk&shangquan=kexuec&shangquanId=14718&dataSource=1
整租 | 御花园 1室1厅1卫,御营坝,1200,https://short.58.com/zd_p/739e7c8b-2d3a-4ea3-8ab8-cf5f7e224432/?target=kjmoamob-16-xgk_hvimob_82590257234430q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjnOPjmLrHEQrHcknjcL&shangquan=yuyingba&shangquanId=13271&dataSource=1
整租 | 经开区，南区花园，万人居，自建房，一室一厅，家电齐全,南湖汽车站,450,https://short.58.com/zd_p/d0239cee-ecf6-49d7-9d4b-23902720e8df/?target=kjmoamob-16-xgk_hvimob_57978198341952q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPWD1PHm1nWTdPWEO&shangquan=nhqc&shangquanId=14724&dataSource=1
整租 | 巡特警支队家属区 1室0厅1卫,火车站,260,https://short.58.com/zd_p/5ac5075c-d0b1-4e1d-9521-bdbad6dac048/?target=kjmoamob-16-xgk_hvimob_57963046360319q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPW9zP1T3nW9LnWNv&shangquan=myhcz&shangquanId=14703&dataSource=1
整租 | 开元场三医院对面精装3居室 大客厅拎包入住,游仙周边,1250,https://short.58.com/zd_p/c40404a9-3f26-4a62-a9c3-20c9561a5571/?target=kjmoamob-16-xgk_hvimob_57903772983626q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjEQPW0znHDOPWnzrjb3&shangquan=youxianzb&shangquanId=13274&dataSource=1
整租 | 可短租押一付三 精装 富临大都会  有钥匙拎包入住,临园口,2600,https://short.58.com/zd_p/67d2d94a-ad8f-43bc-bb94-a6ee3d7a4d77/?target=kjmoamob-16-xgk_hvimob_82658103711575q-feykn&end=end&lego_ts=nHTksAEVmvmLmH6BPhmVnHIhmzYYnAnvsyF-mvmVrjcLnvRBnyFbuH--sjnOrjE1PH0znHNdPjDY&shangquan=linyk&shangquanId=14704&dataSource=1
整租 | 302医院，附近3室2厅2卫,江油,1000,https://mianyang.58.com/zufang/41671178754201x.shtml?houseId=1411869195968527&shangquan=jymyjys&shangquanId=29871&dataSource=0
整租 | 普明北路西段 2室1厅1卫,永兴镇,600,https://mianyang.58.com/zufang/41739692379024x.shtml?houseId=1420638940685327&shangquan=yongxz&shangquanId=14721&dataSource=0
整租 | 政务中心旁耀森上景2室5楼家具家电齐全拎包入住,三台,834,https://mianyang.58.com/zufang/41739666638346x.shtml?houseId=1420635645403141&shangquan=stmystx&shangquanId=29873&dataSource=0
整租 | 永顺路 2室2厅1卫,永兴镇,380,https://mianyang.58.com/zufang/41739686675869x.shtml?houseId=1420638210546691&shangquan=yongxz&shangquanId=14721&dataSource=0
整租 | 海棠假日精装修1室拎包入住随时看房,双碑,1000,https://mianyang.58.com/zufang/41739611707911x.shtml?houseId=1420628614470668&shangquan=shuangb&shangquanId=14720&dataSource=0
整租 | 泰和楼 2室1厅2卫,火车站,2500,https://mianyang.58.com/zufang/41705948137493x.shtml?houseId=1416319678160910&shangquan=myhcz&shangquanId=14703&dataSource=0
整租 | 巴登附近，二室二厅一卫,江油,1333,https://mianyang.58.com/zufang/41703390535077x.shtml?houseId=1415992303639557&shangquan=jymyjys&shangquanId=29871&dataSource=0
整租 | 东岳村3队 1室1厅1卫,火车站,800,https://mianyang.58.com/zufang/37588625170569x.shtml?houseId=889302338822144&shangquan=myhcz&shangquanId=14703&dataSource=0
整租 | 太白广场附近，2室2厅,江油,1333,https://mianyang.58.com/zufang/41671121383714x.shtml?houseId=1411861852988431&shangquan=jymyjys&shangquanId=29871&dataSource=0
整租 | 荷花东街 1室0厅1卫,火车站,280,https://mianyang.58.com/zufang/41739465095576x.shtml?houseId=1420609848007686&shangquan=myhcz&shangquanId=14703&dataSource=0
整租 | 电视台附近，二室一厅一卫，带平台,江油,1000,https://mianyang.58.com/zufang/41705658278913x.shtml?houseId=1416282575395850&shangquan=jymyjys&shangquanId=29871&dataSource=0
整租 | 石桥铺 1室1厅1卫,石桥铺,400,https://mianyang.58.com/zufang/41640630327945x.shtml?houseId=1407958997885966&shangquan=shiqp&shangquanId=14722&dataSource=0
整租 | 九洲1958 1200元 1室1厅1卫 精装修，献给,跃进路,1200,https://mianyang.58.com/zufang/41690303897732x.shtml?houseId=1414317214473227&shangquan=yuejl&shangquanId=14712&dataSource=0
单间 | 花园南街 1室0厅1卫 主卧 南北,火车站,260,https://mianyang.58.com/hezu/41739095168800x.shtml?houseId=1420562497526792&shangquan=myhcz&shangquanId=14703&dataSource=0
整租 | 丽景花城简装2室电梯房家俱家电配套齐全拎包入住,火车站,1500,https://mianyang.58.com/zufang/41417059921949x.shtml?houseId=1379341985768448&shangquan=myhcz&shangquanId=14703&dataSource=0
整租 | 塘讯南路 2室1厅2卫,塘汛,900,https://mianyang.58.com/zufang/41738873979905x.shtml?houseId=1420534185271310&shangquan=tangxun&shangquanId=14723&dataSource=0
整租 | 中油家园中装3室  拎包入住,涪城周边,1350,https://mianyang.58.com/zufang/40564772687003x.shtml?houseId=1270249219644426&shangquan=fuchengzb&shangquanId=13272&dataSource=0
整租 | 福星时代天骄 3室2厅1卫,跃进路,2400,https://mianyang.58.com/zufang/41702789937302x.shtml?houseId=1415915427879945&shangquan=yuejl&shangquanId=14712&dataSource=0
整租 | 精装套一 市中心医院旁 中央美地 家电齐全 拎包入住,市中区,1300,https://mianyang.58.com/zufang/41547317037605x.shtml?houseId=1396014896488455&shangquan=shizq&shangquanId=14706&dataSource=0
单间 | 福兴家园 2室2厅1卫 主卧 北,三台,500,https://mianyang.58.com/hezu/41738427957926x.shtml?houseId=1420477094453256&shangquan=stmystx&shangquanId=29873&dataSource=0
整租 | 市中心 精装 火车站万达广场旁 万达公馆 配套齐全,火车站,2400,https://mianyang.58.com/zufang/38828057835527x.shtml?houseId=1047949718593537&shangquan=myhcz&shangquanId=14703&dataSource=0
整租 | 体运村路 1室0厅1卫,南河大桥,300,https://mianyang.58.com/zufang/41738151521031x.shtml?houseId=1420441710666763&shangquan=mynhdq&shangquanId=15343&dataSource=0
整租 | 涪城区万达公馆 精装修 家具家电齐全 拎包入住 临江,火车站,2400,https://mianyang.58.com/zufang/41716298848144x.shtml?houseId=1417644568992780&shangquan=myhcz&shangquanId=14703&dataSource=0
整租 | 长虹国际城一期 2室2厅2卫,跃进路,2000,https://mianyang.58.com/zufang/41737738325671x.shtml?houseId=1420388821539849&shangquan=yuejl&shangquanId=14712&dataSource=0
整租 | 。可短租 经开区 玫瑰花城旁 海赋长兴 精装套三 带,塘汛,3500,https://mianyang.58.com/zufang/41403561787942x.shtml?houseId=1377614224598029&shangquan=tangxun&shangquanId=14723&dataSource=0
整租 | 玉女路 1室1厅1卫,高水,260,https://mianyang.58.com/zufang/41733498193701x.shtml?houseId=1419846084584462&shangquan=gaoshui&shangquanId=13270&dataSource=0
整租 | 清爽大户型，齐全家私，水韵滨江 1500元 2室2厅,跃进路,1500,https://mianyang.58.com/zufang/41506899025034x.shtml?houseId=1390841390980108&shangquan=yuejl&shangquanId=14712&dataSource=0
整租 | 铁路小区 1室0厅1卫,火车站,380,https://mianyang.58.com/zufang/41647108149386x.shtml?houseId=1408788160160769&shangquan=myhcz&shangquanId=14703&dataSource=0
整租 | 精装温馨套二 市中心 富临大都会 拎包入住 有钥匙,临园口,2500,https://mianyang.58.com/zufang/41458417478019x.shtml?houseId=1384635752866820&shangquan=linyk&shangquanId=14704&dataSource=0
整租 | 群文西街 1室1厅1卫,塘汛,650,https://mianyang.58.com/zufang/41715604776475x.shtml?houseId=1417555726967821&shangquan=tangxun&shangquanId=14723&dataSource=0
整租 | 园艺山温莎国际 精装三室 首 次出租 品 牌家具 拎,创业大道,2200,https://mianyang.58.com/zufang/41692229793817x.shtml?houseId=1414563728808967&shangquan=mycydd&shangquanId=15353&dataSource=0
整租 | 仙鹤街 1室0厅1卫,欧家坝,2000,https://mianyang.58.com/zufang/41702780077592x.shtml?houseId=1415914165836806&shangquan=oujb&shangquanId=14717&dataSource=0
整租 | 拎包入住，芙蓉金城精装两室有钥匙看房方便,欧家坝,1200,https://mianyang.58.com/zufang/41451106474523x.shtml?houseId=1383699944268805&shangquan=oujb&shangquanId=14717&dataSource=0
整租 | 鼎盛花园 1室1厅1卫,塘汛,380,https://mianyang.58.com/zufang/41706323900192x.shtml?houseId=1416367774360578&shangquan=tangxun&shangquanId=14723&dataSource=0
整租 | 金三角精装一室看房钥匙在手房子真实,临园口,1350,https://mianyang.58.com/zufang/41716270943650x.shtml?houseId=1417640996463618&shangquan=linyk&shangquanId=14704&dataSource=0
,,,
